Customer_ID,Age,Gender,Region,Employment_Status,Education_Level,Years_Driving,Car_Make,Car_Model,Manufacture_Year,Annual_Mileage,Number_of_Accidents,Number_of_Claims,Car_Value,Premium_Amount,Marital_Status,Has_AntiTheft_Device,Policy_Term,Credit_Score,Vehicle_Usage,Credit_Category
204,45,Male,Free State,Self-employed,Postgraduate,27,Volkswagen,Polo,2008,15478,1,0,1312996,26442,Divorced,1,12,632,Business,Fair
205,42,Female,Gauteng,Unemployed,Postgraduate,12,Toyota,Hilux,2005,49633,0,2,1487198,29986,Single,0,6,392,Private,Poor
206,56,Male,Eastern Cape,Employed,Degree,38,Ford,Ranger,2020,24372,0,0,692320,14029,Single,0,24,812,Commercial,Excellent
207,50,Male,Free State,Self-employed,Degree,32,BMW,118i,2016,51355,0,2,1012596,20420,Married,1,6,633,Commercial,Fair
209,74,Male,Eastern Cape,Self-employed,Postgraduate,16,Toyota,Hilux,2020,52901,1,1,657242,13399,Married,0,12,710,Commercial,Good
210,44,Male,Limpopo,Employed,Postgraduate,26,Hyundai,Creta,2006,18051,0,1,1066645,21544,Widowed,1,24,530,Commercial,Poor
211,74,Female,Western Cape,Self-employed,Postgraduate,6,Ford,EcoSport,2015,32241,0,1,745915,15162,Divorced,1,12,768,Commercial,Very Good
212,69,Male,KwaZulu-Natal,Retired,Postgraduate,48,Volkswagen,Polo,2018,52478,0,1,1479512,29761,Married,0,24,361,Private,Poor
213,30,Male,Northern Cape,Unemployed,High School,12,Ford,Fiesta,2004,54441,0,1,1185341,23943,Widowed,1,6,607,Commercial,Fair
214,58,Male,Mpumalanga,Self-employed,Postgraduate,17,Toyota,Hilux,2021,59396,0,0,97348,2160,Single,1,6,828,Commercial,Excellent
216,56,Female,Eastern Cape,Employed,High School,38,BMW,118i,2006,26373,1,0,111490,2389,Single,1,12,473,Private,Poor
217,23,Female,Mpumalanga,Employed,Diploma,5,Mercedes,GLA,2004,35916,1,0,920564,18654,Married,0,6,585,Business,Fair
218,25,Male,Gauteng,Self-employed,Diploma,7,Mercedes,GLA,2007,37568,1,0,731477,14858,Single,1,6,423,Private,Poor
219,44,Male,Eastern Cape,Employed,Diploma,6,Volkswagen,Polo,2008,52630,0,1,1248808,25195,Single,0,6,719,Private,Good
220,26,Male,North West,Employed,Diploma,8,Volkswagen,Tiguan,2021,12630,1,1,1238653,25051,Divorced,0,12,553,Commercial,Poor
221,54,Male,Northern Cape,Self-employed,Degree,34,Toyota,Hilux,2019,6563,2,0,1485040,29905,Married,1,24,423,Business,Poor
222,50,Female,Mpumalanga,Self-employed,Degree,32,Toyota,Fortuner,2003,37779,0,1,634445,12876,Divorced,1,12,395,Commercial,Poor
223,68,Female,Northern Cape,Retired,Postgraduate,1,Ford,Ranger,2002,42058,1,0,277985,5819,Married,1,6,484,Business,Poor
224,59,Male,Northern Cape,Self-employed,Postgraduate,41,Volkswagen,Golf,2011,6289,0,1,290549,5959,Widowed,1,6,598,Business,Fair
225,61,Male,Free State,Self-employed,Diploma,29,BMW,118i,2008,55019,1,0,142806,3026,Married,1,6,816,Business,Excellent
226,41,Male,Gauteng,Employed,Diploma,23,BMW,X5,2009,6798,0,1,1007416,20342,Divorced,0,6,532,Private,Poor
227,32,Male,KwaZulu-Natal,Self-employed,High School,5,Toyota,Fortuner,2010,27186,0,0,1360930,27517,Widowed,0,6,412,Commercial,Poor
228,71,Male,Western Cape,Self-employed,High School,21,Volkswagen,Polo,2015,52440,0,2,531367,10843,Divorced,0,24,482,Private,Poor
229,49,Female,North West,Employed,High School,31,Hyundai,Tucson,2010,50870,0,0,1494590,30120,Married,0,24,436,Commercial,Poor
230,49,Female,Limpopo,Employed,Diploma,31,Ford,EcoSport,2021,54904,1,0,157644,3346,Widowed,1,12,469,Commercial,Poor
231,41,Male,Mpumalanga,Employed,High School,23,Toyota,Corolla,2007,26997,2,0,125733,2686,Widowed,0,24,823,Commercial,Excellent
232,58,Female,North West,Unemployed,Postgraduate,38,Toyota,Fortuner,2013,8316,1,0,175824,3731,Widowed,0,6,635,Commercial,Fair
233,69,Female,Eastern Cape,Retired,Diploma,34,Hyundai,Tucson,2001,49059,0,0,145789,3121,Widowed,1,6,564,Commercial,Poor
234,66,Female,KwaZulu-Natal,Retired,Degree,21,BMW,320i,2003,36505,0,0,680943,13815,Divorced,0,24,609,Private,Fair
235,66,Male,Mpumalanga,Retired,Diploma,24,Toyota,Hilux,2014,7412,0,0,1423872,28680,Divorced,1,12,541,Business,Poor
236,69,Female,North West,Retired,Degree,49,Volkswagen,Tiguan,2017,42810,0,0,921005,18641,Divorced,0,24,302,Commercial,Poor
237,29,Female,Free State,Student,Degree,11,Toyota,Hilux,2010,32684,1,0,1388206,28022,Divorced,0,6,455,Business,Poor
238,56,Male,Mpumalanga,Employed,Diploma,38,Toyota,Corolla,2018,42835,1,0,311641,6388,Widowed,0,24,839,Business,Excellent
239,19,Female,Limpopo,Employed,High School,1,Ford,Fiesta,2017,35087,0,0,1284576,25897,Married,0,24,516,Commercial,Poor
241,66,Female,Limpopo,Retired,Diploma,32,Mercedes,GLA,2021,46831,1,0,1215106,24559,Widowed,0,24,340,Commercial,Poor
242,54,Male,Northern Cape,Employed,High School,8,Volkswagen,Tiguan,2022,28144,0,1,1466436,29536,Divorced,1,12,841,Business,Excellent
243,66,Male,Free State,Retired,Degree,47,Toyota,Corolla,2004,8067,1,0,336227,6900,Widowed,1,24,654,Commercial,Fair
244,73,Female,Gauteng,Retired,Degree,11,BMW,118i,2009,28794,2,0,605003,12383,Divorced,1,12,341,Commercial,Poor
245,34,Female,North West,Self-employed,Degree,13,Toyota,Fortuner,2016,19290,0,0,1057619,21371,Widowed,1,6,846,Commercial,Excellent
246,66,Male,Northern Cape,Retired,Degree,48,BMW,320i,2019,56299,0,0,704454,14262,Divorced,0,24,456,Business,Poor
247,19,Male,Free State,Student,Diploma,1,Toyota,Fortuner,2012,30541,1,0,405548,8312,Divorced,0,24,632,Private,Fair
249,45,Female,Eastern Cape,Employed,Degree,2,Hyundai,Tucson,2013,52147,0,0,1242027,25083,Single,0,12,781,Business,Very Good
250,71,Female,Mpumalanga,Retired,High School,11,Ford,Ranger,2007,16441,0,0,175760,3754,Single,0,12,639,Business,Fair
251,40,Female,Northern Cape,Employed,High School,22,Ford,Fiesta,2020,34842,0,0,478978,9802,Widowed,0,24,355,Commercial,Poor
252,54,Male,KwaZulu-Natal,Employed,Postgraduate,30,Ford,Ranger,2014,30136,1,0,680282,13842,Divorced,0,6,579,Commercial,Poor
253,49,Male,Western Cape,Self-employed,Postgraduate,5,Toyota,Hilux,2002,47050,1,0,388458,8059,Single,1,6,345,Commercial,Poor
254,50,Male,Northern Cape,Employed,Postgraduate,7,Hyundai,Tucson,2016,55147,2,0,1480247,29814,Single,1,24,669,Private,Fair
255,18,Female,Gauteng,Unemployed,Degree,0,Hyundai,i20,2014,59618,0,1,1027817,20755,Single,0,24,807,Business,Excellent
256,36,Female,Northern Cape,Employed,Diploma,18,Volkswagen,Golf,2000,59341,0,1,1144783,23089,Single,0,12,721,Business,Good
257,19,Male,Eastern Cape,Self-employed,Degree,1,Mercedes,A200,2004,8485,0,0,353888,7259,Divorced,0,24,474,Business,Poor
258,70,Male,Eastern Cape,Retired,Degree,30,Volkswagen,Polo,2007,29484,0,1,1212153,24383,Single,1,6,829,Private,Excellent
259,61,Male,KwaZulu-Natal,Self-employed,High School,43,Hyundai,i20,2008,17122,1,0,584447,11877,Married,0,12,809,Commercial,Excellent
260,43,Male,Gauteng,Unemployed,Diploma,15,Ford,Ranger,2001,6477,1,0,256310,5311,Widowed,1,12,693,Private,Good
261,49,Male,Limpopo,Employed,Diploma,31,Volkswagen,Tiguan,2004,48628,0,0,91846,2050,Widowed,0,24,396,Business,Poor
262,23,Male,Limpopo,Employed,High School,5,Hyundai,i20,2003,13400,1,0,1048460,21166,Married,1,12,679,Private,Good
263,49,Female,Eastern Cape,Employed,High School,1,Toyota,Hilux,2011,8886,0,1,967097,19546,Single,1,24,761,Private,Very Good
264,72,Male,KwaZulu-Natal,Self-employed,High School,7,Toyota,Corolla,2018,30565,0,0,1165632,23589,Divorced,0,24,595,Commercial,Fair
265,21,Male,Western Cape,Employed,Postgraduate,3,Volkswagen,Polo,2023,49238,0,0,899335,18178,Single,0,6,704,Commercial,Good
266,72,Male,Limpopo,Retired,Diploma,26,Toyota,Corolla,2001,58628,0,1,673080,13648,Divorced,0,12,642,Private,Fair
267,28,Male,Mpumalanga,Employed,High School,10,Mercedes,GLA,2015,12250,0,0,1155423,23241,Divorced,1,12,608,Private,Fair
268,73,Male,Free State,Retired,High School,43,Ford,EcoSport,2001,50341,0,0,1490055,29978,Widowed,0,12,363,Private,Poor
269,34,Male,Western Cape,Unemployed,High School,16,Hyundai,Creta,2020,52975,1,0,1130599,22787,Widowed,1,12,361,Business,Poor
270,55,Male,KwaZulu-Natal,Unemployed,Degree,30,Hyundai,i20,2009,12624,0,0,499476,10126,Single,1,6,832,Private,Excellent
271,41,Female,Gauteng,Self-employed,Diploma,1,Hyundai,Creta,2009,6658,0,0,1204442,24363,Widowed,1,6,537,Commercial,Poor
272,22,Male,Mpumalanga,Unemployed,Diploma,4,Volkswagen,Polo,2016,34089,1,1,805841,16345,Married,0,12,747,Business,Very Good
273,69,Female,Western Cape,Retired,Postgraduate,51,Ford,EcoSport,2011,14453,0,0,1339556,26945,Divorced,0,12,354,Private,Poor
274,51,Female,Northern Cape,Unemployed,Degree,33,Toyota,Corolla,2006,29921,0,0,784150,15853,Single,0,6,740,Commercial,Very Good
275,23,Female,Mpumalanga,Employed,Diploma,5,Ford,Fiesta,2008,9461,0,0,571552,11636,Married,1,12,599,Business,Fair
276,39,Male,Gauteng,Unemployed,Postgraduate,21,Toyota,Hilux,2013,25836,0,0,1095473,22108,Divorced,0,12,822,Business,Excellent
277,28,Male,Free State,Self-employed,Postgraduate,10,BMW,X5,2017,17348,0,0,944498,19149,Widowed,0,12,401,Commercial,Poor
278,65,Male,Limpopo,Unemployed,High School,47,Toyota,Corolla,2009,32007,1,0,519554,10543,Divorced,0,12,525,Private,Poor
279,33,Male,Northern Cape,Self-employed,Postgraduate,15,Ford,Fiesta,2015,28714,1,0,270283,5564,Divorced,0,24,404,Private,Poor
280,50,Male,Western Cape,Employed,Postgraduate,32,Ford,Ranger,2000,55921,2,1,208843,4337,Married,0,6,800,Private,Excellent
281,26,Male,Free State,Employed,Degree,8,Hyundai,Tucson,2008,42441,0,0,794655,16071,Widowed,1,6,501,Commercial,Poor
282,23,Male,KwaZulu-Natal,Student,High School,5,Mercedes,C200,2012,19348,0,1,642592,13093,Widowed,0,6,372,Commercial,Poor
283,33,Male,Free State,Employed,High School,15,Toyota,Corolla,2015,15811,1,0,722880,14596,Single,1,24,789,Business,Very Good
284,46,Male,Eastern Cape,Employed,High School,28,BMW,X5,2015,24562,0,0,642862,12948,Single,1,24,786,Private,Very Good
286,37,Female,North West,Employed,High School,19,Hyundai,Tucson,2008,19228,0,0,1292228,26046,Married,1,6,737,Commercial,Good
287,53,Male,Western Cape,Employed,Diploma,19,Volkswagen,Polo,2012,52016,1,0,1370936,27669,Married,0,12,664,Commercial,Fair
288,36,Male,KwaZulu-Natal,Employed,Degree,18,Volkswagen,Polo,2007,16371,0,0,1296842,26127,Single,1,12,761,Business,Very Good
289,43,Male,Mpumalanga,Employed,Degree,16,Ford,Fiesta,2022,18120,1,0,214513,4536,Divorced,1,24,314,Business,Poor
291,36,Male,North West,Self-employed,High School,18,Volkswagen,Tiguan,2016,40504,0,0,76789,1765,Single,0,6,781,Commercial,Very Good
292,37,Male,Gauteng,Employed,Degree,19,Volkswagen,Polo,2019,32460,1,0,1355999,27269,Single,1,6,338,Private,Poor
293,49,Female,Gauteng,Employed,Postgraduate,31,Hyundai,i20,2010,54419,0,0,281983,5842,Married,0,24,559,Business,Poor
294,24,Male,Gauteng,Student,Postgraduate,6,Toyota,Hilux,2010,44146,0,0,852886,17218,Widowed,1,24,607,Business,Fair
295,69,Female,Mpumalanga,Retired,Degree,31,BMW,320i,2015,18204,0,0,95561,2082,Married,1,12,718,Business,Good
296,58,Female,Eastern Cape,Self-employed,High School,34,Hyundai,i20,2006,43716,0,0,1419256,28561,Single,1,24,609,Business,Fair
297,50,Female,Gauteng,Employed,High School,15,Toyota,Fortuner,2021,11358,0,0,830669,16810,Single,0,6,727,Private,Good
298,57,Female,KwaZulu-Natal,Employed,Diploma,39,Hyundai,Tucson,2000,25935,1,1,423547,8589,Divorced,1,6,674,Private,Good
299,56,Male,Free State,Self-employed,Diploma,36,Toyota,Corolla,2022,59549,0,0,349354,7151,Divorced,0,24,635,Private,Fair
300,35,Female,KwaZulu-Natal,Employed,High School,17,Toyota,Corolla,2014,24033,0,0,850871,17224,Widowed,0,24,374,Commercial,Poor
301,57,Female,Mpumalanga,Employed,Diploma,26,Ford,EcoSport,2017,56538,0,0,646284,13127,Divorced,0,12,715,Business,Good
302,18,Male,Northern Cape,Student,Diploma,0,Ford,Fiesta,2013,22102,0,0,238081,4966,Married,0,24,353,Private,Poor
303,28,Male,Western Cape,Employed,Degree,10,Volkswagen,Tiguan,2012,22572,0,0,583717,11887,Married,1,6,300,Business,Poor
304,45,Male,Free State,Self-employed,High School,25,Toyota,Corolla,2023,10160,1,0,748803,15242,Divorced,0,12,383,Commercial,Poor
305,74,Female,Gauteng,Retired,Degree,4,Volkswagen,Tiguan,2001,10332,0,0,464585,9599,Single,0,12,338,Commercial,Poor
306,42,Male,KwaZulu-Natal,Self-employed,Degree,12,Volkswagen,Golf,2019,56314,0,0,1305587,26347,Divorced,1,6,456,Business,Poor
307,67,Female,Western Cape,Retired,Postgraduate,49,Volkswagen,Tiguan,2021,10580,0,0,1190296,23968,Married,1,6,617,Commercial,Fair
308,40,Female,Gauteng,Unemployed,High School,19,BMW,320i,2023,24590,1,0,801617,16252,Widowed,0,6,718,Business,Good
309,48,Male,Gauteng,Self-employed,Degree,30,Volkswagen,Polo,2010,55520,2,0,162128,3421,Married,0,12,465,Business,Poor
310,47,Male,Mpumalanga,Self-employed,Diploma,29,Volkswagen,Tiguan,2018,27560,1,0,368841,7562,Widowed,1,24,374,Commercial,Poor
311,59,Male,Gauteng,Employed,Postgraduate,9,Mercedes,GLA,2021,54666,1,1,1480958,29898,Widowed,0,12,604,Commercial,Fair
312,52,Male,Western Cape,Unemployed,Diploma,25,Ford,Ranger,2005,20910,0,1,565903,11489,Widowed,1,12,611,Private,Fair
313,24,Male,Eastern Cape,Student,Postgraduate,6,Hyundai,Creta,2016,16615,0,1,1056481,21299,Single,0,12,502,Business,Poor
314,33,Male,Western Cape,Employed,Diploma,15,Ford,Fiesta,2021,40560,0,1,615611,12435,Divorced,0,24,837,Private,Excellent
315,43,Female,Mpumalanga,Employed,Diploma,25,Volkswagen,Golf,2000,59179,1,0,1268913,25537,Widowed,0,12,517,Private,Poor
316,65,Female,Gauteng,Employed,Diploma,41,Volkswagen,Tiguan,2019,26492,2,0,817797,16534,Married,1,24,545,Business,Poor
317,74,Male,Limpopo,Retired,Degree,51,BMW,X5,2004,13871,0,1,1195122,24045,Widowed,0,24,576,Private,Poor
318,69,Female,Free State,Retired,High School,50,Ford,EcoSport,2000,9595,0,0,1387146,27897,Widowed,0,24,709,Business,Good
319,66,Female,North West,Self-employed,Postgraduate,48,BMW,X5,2012,31097,1,1,1329267,26767,Single,0,6,703,Commercial,Good
320,19,Female,KwaZulu-Natal,Employed,Degree,1,Toyota,Corolla,2000,10398,0,1,149225,3210,Married,1,6,682,Business,Good
322,65,Female,Western Cape,Unemployed,Degree,47,Mercedes,GLA,2008,49767,1,0,1382164,27831,Divorced,0,12,708,Commercial,Good
323,29,Female,KwaZulu-Natal,Employed,Postgraduate,11,BMW,320i,2021,13493,1,0,391405,7979,Single,0,12,597,Private,Fair
324,22,Male,Gauteng,Student,Postgraduate,4,Ford,Fiesta,2012,57038,2,0,61808,1422,Widowed,1,6,438,Commercial,Poor
325,54,Male,Gauteng,Unemployed,Diploma,36,Hyundai,i20,2009,22684,0,0,1247846,25180,Widowed,0,12,404,Commercial,Poor
326,49,Male,KwaZulu-Natal,Self-employed,Postgraduate,6,Hyundai,Tucson,2015,56808,2,2,882660,17945,Single,0,24,370,Business,Poor
327,72,Female,Gauteng,Self-employed,Postgraduate,35,Ford,Fiesta,2005,6474,1,1,96627,2082,Married,1,12,683,Private,Good
328,26,Male,Limpopo,Self-employed,Diploma,8,BMW,X5,2020,50849,0,0,187892,3946,Widowed,0,12,724,Business,Good
329,58,Male,North West,Employed,Degree,14,Hyundai,Tucson,2021,47648,1,0,157903,3373,Married,1,6,416,Private,Poor
330,52,Male,Northern Cape,Unemployed,Degree,6,BMW,118i,2007,16477,0,0,187497,3969,Single,1,12,484,Private,Poor
331,36,Female,Eastern Cape,Self-employed,High School,18,Volkswagen,Golf,2022,56306,0,0,796407,16108,Divorced,0,12,470,Business,Poor
332,65,Male,Gauteng,Unemployed,High School,47,Hyundai,Tucson,2006,57324,2,1,953092,19248,Married,1,24,541,Commercial,Poor
333,33,Female,Mpumalanga,Employed,High School,15,Mercedes,A200,2012,26104,1,0,1416605,28556,Divorced,0,12,697,Business,Good
334,20,Male,North West,Student,High School,2,Hyundai,Creta,2016,47351,0,1,1169481,23594,Married,0,12,366,Private,Poor
335,37,Male,Western Cape,Employed,Postgraduate,19,Volkswagen,Tiguan,2011,25435,0,0,1407688,28291,Widowed,0,12,582,Private,Fair
336,41,Male,Western Cape,Employed,Postgraduate,16,BMW,320i,2010,15932,0,0,1147917,23144,Divorced,1,24,621,Private,Fair
337,71,Female,Mpumalanga,Retired,High School,53,Ford,Ranger,2005,28580,0,0,952100,19167,Divorced,0,12,626,Private,Fair
338,73,Female,KwaZulu-Natal,Self-employed,Diploma,3,Toyota,Hilux,2014,38124,1,1,1073787,21726,Married,0,6,759,Business,Very Good
339,50,Female,Western Cape,Employed,High School,31,Hyundai,i20,2004,36122,0,0,1401166,28195,Single,1,12,713,Business,Good
340,41,Female,Free State,Unemployed,Degree,23,BMW,X5,2015,18927,0,1,504088,10309,Widowed,0,24,496,Commercial,Poor
341,69,Female,Northern Cape,Retired,Postgraduate,17,Ford,Ranger,2023,26598,0,0,1147891,23177,Divorced,1,6,517,Business,Poor
342,28,Male,Mpumalanga,Unemployed,Diploma,10,Mercedes,C200,2010,45077,0,0,155731,3241,Widowed,1,24,495,Private,Poor
343,66,Male,Limpopo,Retired,Degree,5,Ford,Ranger,2009,44914,0,0,846308,17180,Single,1,24,408,Business,Poor
344,25,Female,Western Cape,Employed,Diploma,7,BMW,320i,2007,50180,1,0,1049025,21171,Single,1,6,385,Commercial,Poor
345,53,Female,Western Cape,Employed,Diploma,16,Ford,Fiesta,2023,54038,0,1,408928,8395,Married,1,24,837,Commercial,Excellent
346,55,Male,Mpumalanga,Employed,High School,17,Hyundai,Tucson,2004,47046,1,0,602207,12265,Single,0,6,742,Business,Very Good
347,57,Female,Mpumalanga,Self-employed,Degree,31,Toyota,Fortuner,2009,59016,1,1,510840,10426,Single,0,24,361,Private,Poor
348,37,Male,Free State,Unemployed,High School,16,BMW,X5,2009,35067,4,0,1132873,22923,Married,0,6,468,Business,Poor
349,52,Female,Free State,Employed,Degree,21,Ford,Fiesta,2000,35923,0,0,1450175,29160,Married,1,6,813,Private,Excellent
350,65,Male,North West,Employed,Postgraduate,41,Ford,Ranger,2012,31943,0,1,344235,7036,Married,1,24,497,Private,Poor
351,42,Female,KwaZulu-Natal,Employed,Degree,24,Ford,Fiesta,2019,11282,1,0,1066120,21518,Married,1,12,362,Business,Poor
352,52,Female,Gauteng,Employed,Postgraduate,34,Volkswagen,Golf,2022,47158,1,0,1122833,22666,Divorced,0,6,457,Business,Poor
353,42,Male,Limpopo,Employed,Postgraduate,24,Mercedes,A200,2017,21136,0,0,730485,14760,Widowed,0,12,668,Private,Fair
354,46,Male,KwaZulu-Natal,Self-employed,High School,28,Ford,Fiesta,2022,6515,1,0,193287,4050,Widowed,0,6,392,Business,Poor
355,35,Female,North West,Self-employed,Postgraduate,10,Ford,Ranger,2004,36328,1,0,1107873,22443,Divorced,0,6,489,Commercial,Poor
356,63,Female,KwaZulu-Natal,Self-employed,High School,32,Ford,Ranger,2015,26685,2,1,595841,12076,Widowed,1,24,689,Private,Good
357,35,Male,Free State,Employed,Diploma,17,BMW,118i,2005,40445,0,1,750342,15220,Divorced,0,6,394,Private,Poor
358,19,Female,Gauteng,Employed,Diploma,1,Ford,EcoSport,2021,54050,0,1,1228240,24686,Widowed,0,24,755,Private,Very Good
359,71,Male,Mpumalanga,Self-employed,Diploma,33,Volkswagen,Golf,2020,24169,1,1,230475,4801,Single,1,12,796,Commercial,Very Good
360,52,Male,KwaZulu-Natal,Employed,Degree,34,Volkswagen,Tiguan,2009,21880,0,0,1104400,22263,Married,1,6,515,Business,Poor
361,33,Female,Mpumalanga,Unemployed,Postgraduate,15,Mercedes,A200,2006,28680,3,1,236923,4918,Widowed,0,12,571,Business,Poor
362,58,Male,North West,Employed,High School,37,Hyundai,Tucson,2019,27025,0,1,133595,2834,Divorced,0,6,669,Private,Fair
363,53,Male,North West,Unemployed,Diploma,35,BMW,320i,2015,6676,0,0,725940,14724,Divorced,0,12,434,Business,Poor
364,50,Female,Eastern Cape,Employed,High School,32,Hyundai,Tucson,2000,22052,1,0,1420955,28613,Divorced,0,12,348,Private,Poor
365,21,Male,North West,Student,Diploma,3,Mercedes,GLA,2006,39414,0,0,597124,12095,Divorced,1,24,424,Business,Poor
366,50,Male,Western Cape,Employed,Postgraduate,28,Hyundai,i20,2011,26764,0,0,427532,8742,Divorced,1,24,819,Commercial,Excellent
367,31,Male,Mpumalanga,Self-employed,Diploma,13,Volkswagen,Golf,2022,33618,0,2,1076572,21797,Divorced,1,24,399,Commercial,Poor
368,38,Male,Eastern Cape,Employed,High School,8,Volkswagen,Tiguan,2014,53180,1,1,1246175,25140,Single,1,24,798,Business,Very Good
369,65,Female,Limpopo,Self-employed,Diploma,1,BMW,X5,2001,8162,1,0,155319,3324,Married,1,6,650,Private,Fair
370,37,Male,Limpopo,Employed,High School,10,Mercedes,C200,2017,43566,1,0,609869,12444,Widowed,0,24,383,Private,Poor
371,73,Female,Gauteng,Retired,Diploma,35,Ford,Fiesta,2003,9531,0,0,274427,5704,Single,1,24,436,Commercial,Poor
372,25,Male,Mpumalanga,Employed,High School,7,Ford,Ranger,2012,7778,1,0,467605,9471,Widowed,1,6,578,Private,Poor
373,24,Female,Limpopo,Self-employed,Diploma,6,Toyota,Corolla,2022,19058,0,1,1321695,26598,Married,1,12,722,Commercial,Good
375,34,Female,Free State,Student,Diploma,16,Hyundai,Tucson,2003,16821,0,0,812839,16518,Married,1,12,358,Commercial,Poor
376,50,Male,Eastern Cape,Self-employed,Degree,14,BMW,320i,2008,30688,0,0,1324324,26680,Single,0,24,782,Private,Very Good
377,65,Male,Northern Cape,Self-employed,High School,5,Hyundai,Tucson,2022,27822,1,0,615352,12551,Married,0,6,760,Business,Very Good
378,29,Male,Northern Cape,Self-employed,Diploma,11,Mercedes,C200,2023,24497,0,1,491416,10064,Widowed,0,24,598,Business,Fair
379,68,Male,Free State,Retired,Degree,21,Ford,Ranger,2000,34359,0,0,568448,11601,Widowed,1,6,308,Business,Poor
380,39,Female,Eastern Cape,Employed,High School,11,Volkswagen,Tiguan,2007,57766,2,0,319556,6651,Divorced,0,12,781,Commercial,Very Good
381,72,Female,Western Cape,Retired,Diploma,50,Ford,Ranger,2000,15822,0,0,1487771,29906,Single,0,6,485,Private,Poor
382,39,Male,Western Cape,Employed,Diploma,7,Mercedes,GLA,2015,36192,1,1,1346158,27139,Divorced,0,24,781,Private,Very Good
383,63,Female,North West,Unemployed,Postgraduate,8,Mercedes,A200,2023,54226,1,0,722896,14721,Single,0,12,757,Commercial,Very Good
384,47,Male,Limpopo,Unemployed,Diploma,17,BMW,320i,2014,37536,0,1,149668,3233,Married,0,12,538,Business,Poor
